Country;Year;pop;ISO3166_alpha3;ISO3166_numeric;Region;SubRegion;OPEC;EU;OECD;biofuels_ktoe;biogeo_mtoe;biomass_mtoe;coalcons_mtoe;elect_twh;gascons_mtoe;geothermal_mtoe;hydro_mtoe;nuclear_mtoe;oilcons_mtoe;solar_mtoe;wind_mtoe
Egypt;1973;37.488067;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.276412;;0.047173259;0;1.166;0;6.841961856;0;0
Egypt;1974;38.322022;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.482643;;0.049656062;0;1.384;0;7.557950917;0;0
Egypt;1975;39.187702;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.576824;;0.041380052;0;1.537;0;8.341600387;0;0
Egypt;1976;40.089032;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.5642;;0.314488392;0;1.811;0;9.851837561;0;0
Egypt;1977;41.026477;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.643472;;0.380696475;0;2.045;0;10.52196656;0;0
Egypt;1978;42.004655;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.61644;;0.612424764;0;2.247;0;10.89407134;0;0
Egypt;1979;43.027816;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.683761;;0.926913156;0;2.174;0;11.9466445;0;0
Egypt;1980;44.099142;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.55048;;1.804170249;0;2.218;0;13.38345343;0;0
Egypt;1981;45.216506;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.709486;;2.019346518;0;2.311;0;15.40486603;0;0
Egypt;1982;46.37962;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.733171;;2.209694755;0;2.374;0;17.51929271;0;0
Egypt;1983;47.594556;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.69543;;2.59039123;0;2.221;0;19.2933281;0;0
Egypt;1984;48.868951;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.7052;;3.326956148;0;2.179;0;20.7861514;0;0
Egypt;1985;50.204985;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.744595;30.2535;4.080073087;0;2.069964249;0;21.12536682;0;0
Egypt;1986;51.607703;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.74866;32.461;4.700773861;0;2.030139838;0;21.21952513;0;0
Egypt;1987;53.066229;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.791985;35.6545;5.19733448;0;2.02957415;0;22.04790771;0;0
Egypt;1988;54.547296;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.865751;38.7125;5.72699914;0;1.997782504;0;22.39211233;0;0
Egypt;1989;56.006573;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.886048;40.6145;6.405631986;0;2.146671494;0;23.28858147;0;0
Egypt;1990;57.412215;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.759107;41.9525;6.678740327;0;2.252115672;0;24.12179247;0;0
Egypt;1991;58.75239;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.781311;43.276;7.514617369;0;2.243743495;0;23.71169915;0;0
Egypt;1992;60.035536;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.800356;44.987;8.127042132;0;2.217495588;0;23.06300626;0;0
Egypt;1993;61.275601;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.964086;46.737;9.343615649;0;2.283681043;0;21.97631568;0;0
Egypt;1994;62.495745;EGY;818;Africa;Northern Africa;0;0;0;;0;0;1.037589;48.55;9.931212382;0;2.427478843;0;21.83368169;0;0
Egypt;1995;63.714386;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.694259;50.652;10.427773;0;2.532470471;0;23.67710294;0;0
Egypt;1996;64.933456;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.9542;53.57;10.75881341;0;2.598542789;0;25.02943859;0;0
Egypt;1997;66.151117;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.807599;56.784;11.08985383;0;2.663483731;0;26.42530398;0;0
Egypt;1998;67.378056;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.794507;60.697;11.33813414;0;2.738946463;0;27.80840781;0;0
Egypt;1999;68.626664;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.722207;65.7305;13.57265692;0;3.041249943;0;28.35461274;0;0.002715301
Egypt;2000;69.905988;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.86941;73.319;16.55202064;0;3.2081278;0;27.79180599;4.5255E-05;0.018215142
Egypt;2001;71.22694;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.764804;80.7125;20.27622528;0;3.261415577;0;26.71078953;0.000203648;0.040503236
Egypt;2002;72.590118;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.820475;86.236;21.93142734;0;3.166606327;0;25.89535836;0.000226275;0.04808345
Egypt;2003;73.981942;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.850735;92.1865;24.57975064;0;2.927773001;0;26.60584692;0.000226275;0.064714667
Egypt;2004;75.381899;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.86952;98.25231932;26.23495271;0;2.903448432;0;27.50402615;0.000226275;0.114054058
Egypt;2005;76.778149;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.850735;104.9473154;26.15219261;0;2.861021858;0;30.51789964;0.000226275;0.115425422
Egypt;2006;78.159048;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.85121;111.6610499;30.20743766;0;2.892813504;0;29.42752063;0.000226275;0.136910125
Egypt;2007;79.537253;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.773784;119.8669804;31.74677558;0;3.217065665;0;31.38551128;0.00027153;0.149892828
Egypt;2008;80.953881;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.696323;128.7924099;33.79922614;0;3.415848305;0;33.57560235;0.000339413;0.210393522
Egypt;2009;82.465022;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.618898;134.2672326;35.20614789;0;3.116373263;0;35.38121569;0.000497805;0.234691121
Egypt;2010;84.107606;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.46401;144.4317198;37.33308255;0;2.931280264;0;37.38226223;0.005702132;0.318854015
Egypt;2011;85.897561;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.440788;149.5628671;41.0655632;0;2.939313029;0;34.83356418;0.021179346;0.372402122
Egypt;2012;87.813257;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.390526;162.8310922;43.54009028;0;2.947798344;0;36.45890444;0.013146581;0.403290954
Egypt;2013;89.807433;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.385825;165.0638374;42.56352107;0;2.995089831;0;36.85702737;0.013372856;0.349124361
Egypt;2014;91.812566;EGY;818;Africa;Northern Africa;0;0;0;;0;0;0.394241;171.2342789;39.7409712;0;3.07439924;0;39.49866896;0.009390415;0.254825716
Egypt;2015;93.778172;EGY;818;Africa;Northern Africa;0;0;0;;0;0;1.120226747;181.8364272;39.56902053;0;3.096234783;0;41.0627194;0.014798389;0.42339355
Egypt;2016;95.688681;EGY;818;Africa;Northern Africa;0;0;0;;0;0;1.704357208;188.1910987;42.43689811;0;3.055278997;0;42.14734471;0.023645744;0.571526232
Egypt;2017;97.553151;EGY;818;Africa;Northern Africa;0;0;0;;0;0;1.647637628;193.2111642;48.09470459;0;3.033760239;0;39.23073935;0.059458718;0.554226672
Egypt;2018;99.375741;EGY;818;Africa;Northern Africa;0;0;0;;0;0;2.780225396;199.9843518;51.20381359;0;3.050952618;0;36.71344133;0.23436192;0.551877361
Equatorial Guinea;1965;0.277396;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1966;0.284868;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1967;0.29344;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1968;0.301353;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1969;0.306233;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1970;0.306515;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1971;0.301666;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1972;0.292585;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1973;0.281021;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1974;0.269426;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1975;0.259747;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1976;0.252194;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1977;0.246677;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1978;0.244485;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1979;0.247078;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1980;0.255325;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1981;0.270063;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1982;0.290617;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1983;0.314475;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1984;0.338086;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1985;0.358896;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1986;0.376024;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1987;0.390173;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1988;0.402326;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1989;0.414138;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1990;0.426846;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1991;0.440624;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1992;0.455148;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1993;0.47061;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1994;0.48714;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1995;0.504871;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1996;0.523999;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1997;0.544636;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1998;0.566673;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;1999;0.589938;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2000;0.614323;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2001;0.639762;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2002;0.666407;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2003;0.694611;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2004;0.724817;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2005;0.757317;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2006;0.792217;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2007;0.829327;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2008;0.868418;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2009;0.909111;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2010;0.951104;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2011;0.99429;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2012;1.038593;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2013;1.083746;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2014;1.129424;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2015;1.175389;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2016;1.22149;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2017;1.267689;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Equatorial Guinea;2018;1.313894;GNQ;226;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Estonia;1965;1.290396;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1966;1.304987;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1967;1.319245;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1968;1.333176;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1969;1.346818;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1970;1.360202;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1971;1.373306;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1972;1.386068;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1973;1.398471;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1974;1.410467;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1975;1.422042;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1976;1.433178;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1977;1.443889;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1978;1.454273;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1979;1.464416;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1980;1.474436;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1981;1.483873;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1982;1.492641;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1983;1.50142;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1984;1.511199;EST;233;Europe;Europe;0;1;1;;;;0;;0;;;;;;
Estonia;1985;1.522397;EST;233;Europe;Europe;0;1;1;;0;0;5.805701019;17.827;0.901653828;0;0;0;3.477736473;0;0
Estonia;1986;1.536033;EST;233;Europe;Europe;0;1;1;;0;0;5.87631266;17.951;0.819463362;0;0;0;3.44032484;0;0
Estonia;1987;1.551208;EST;233;Europe;Europe;0;1;1;;0;0;5.927017258;17.wrz;0.887819789;0;0;0;3.474616935;0;0
Estonia;1988;1.564192;EST;233;Europe;Europe;0;1;1;;0;0;5.653846299;17.627;0.956176217;0;0;0;3.504583233;0;0
Estonia;1989;1.569971;EST;233;Europe;Europe;0;1;1;;0;0;5.85301278;17.611;0.956176217;0;0;0;3.614289694;0;0
Estonia;1990;1.565242;EST;233;Europe;Europe;0;1;1;;0;0;5.57166;17.181;1.222293876;0;0;0;3.560056932;0;0
Estonia;1991;1.548215;EST;233;Europe;Europe;0;1;1;;0;0;4.984397;14.627;1.227333524;0;0;0;3.130581259;0;0
Estonia;1992;1.52081;EST;233;Europe;Europe;0;1;1;;0;0;4.355624;11.829;0.717564727;0;0;0;1.697570268;0;0
Estonia;1993;1.488059;EST;233;Europe;Europe;0;1;1;;0;0;3.200075;9.118;0.355665425;0;0;0;1.815127138;0;0
Estonia;1994;1.457093;EST;233;Europe;Europe;0;1;1;;0;0;3.233269;9.152;0.510819719;0;0;0;1.681307729;0;0
Estonia;1995;1.433024;EST;233;Europe;Europe;0;1;1;;0.00135765;0.00135765;3.150787;8.693;0.582497373;0;0;0;1.329891492;0;0
Estonia;1996;1.417736;EST;233;Europe;Europe;0;1;1;;0.001131375;0.001131375;3.275639;9.103;0.642399924;0;0;0;1.420560452;0;0
Estonia;1997;1.409674;EST;233;Europe;Europe;0;1;1;;0.0018102;0.0018102;3.244582;9.218;0.624199866;0;0;0;1.410063748;0;0
Estonia;1998;1.40635;EST;233;Europe;Europe;0;1;1;;0.002715301;0.002715301;2.941705;8.521;0.592433362;0;0;0;1.404165735;0;0
Estonia;1999;1.403789;EST;233;Europe;Europe;0;1;1;;0.002715301;0.002715301;2.677621;8.265;0.576717302;0;0.0009051;0;1.272807084;0;0
Estonia;2000;1.399112;EST;233;Europe;Europe;0;1;1;;0.002941576;0.002941576;2.828721;8.513;0.662964555;0;0.001131375;0;1.16552816;0;0
Estonia;2001;1.391729;EST;233;Europe;Europe;0;1;1;;0.002489026;0.002489026;2.789797;8.484;0.711832426;0;0.001583925;0;1.313184962;0;0
Estonia;2002;1.382732;EST;233;Europe;Europe;0;1;1;;0.006109427;0.006109427;2.72038;8.527;0.596231012;0;0.00135765;0;1.440031432;0;0.000316785
Estonia;2003;1.372909;EST;233;Europe;Europe;0;1;1;;0.005883152;0.005883152;3.145571;10.159;0.657041177;0;0.002941576;0;1.391134972;0;0.001380278
Estonia;2004;1.363565;EST;233;Europe;Europe;0;1;1;;0.007014527;0.007014527;3.225766;10.304;0.775246011;0;0.004978051;0;1.42639314;0;0.00171969
Estonia;2005;1.355648;EST;233;Europe;Europe;0;1;1;;0.007467077;0.007467077;3.092443;10.205;0.799679946;0;0.004978051;0;1.439405584;0;0.012196226
Estonia;2006;1.349297;EST;233;Europe;Europe;0;1;1;;0.008598452;0.008598452;2.930539;9.731;0.809568167;0;0.003167851;0;1.505180926;0;0.017264787
Estonia;2007;1.344072;EST;233;Europe;Europe;0;1;1;;0.008145902;0.008145902;3.53239;gru.19;0.80526894;0;0.004978051;0;1.60857901;0;0.02059103
Estonia;2008;1.339712;EST;233;Europe;Europe;0;1;1;;0.008598452;0.008598452;3.362798;10.581;0.771711092;0;0.006335702;0;1.535061288;0;0.030094583
Estonia;2009;1.33583;EST;233;Europe;Europe;0;1;1;;0.071050369;0.071050369;3.052638;sie.78;0.524123436;0;0.007240802;0;1.372557952;2.26275E-05;0.044123637
Estonia;2010;1.332102;EST;233;Europe;Europe;0;1;1;;0.167896094;0.167896094;3.908748;12.964;0.56255374;0;0.006109427;0;1.433640177;2.26275E-05;0.062678192
Estonia;2011;1.328449;EST;233;Europe;Europe;0;1;1;;0.177173372;0.177173372;4.16937;12.893;0.507165377;0;0.006788252;0;1.383269334;4.5255E-05;0.083269222
Estonia;2012;1.324934;EST;233;Europe;Europe;0;1;1;;0.226501335;0.226501335;3.901014;11.967;0.527753893;0;0.009503553;0;1.627668375;6.78825E-05;0.098203376
Estonia;2013;1.32156;EST;233;Europe;Europe;0;1;1;;0.150925465;0.150925465;4.189085;13.275;0.544090953;0;0.005883152;0;1.604326977;0.000316785;0.119699507
Estonia;2014;1.318359;EST;233;Europe;Europe;0;1;1;;0.167443544;0.167443544;4.226084;12.446;0.425360657;0;0.006041544;0;1.497702637;0.000701453;0.136670136
Estonia;2015;1.315321;EST;233;Europe;Europe;0;1;1;;0.171742771;0.171742771;3.822278;10.417;0.378140824;0;0.006109427;0;1.484800021;0.001335023;0.161809295
Estonia;2016;1.312442;EST;233;Europe;Europe;0;1;1;;0.200253428;0.200253428;3.861638;12.176;0.415615745;0;0.007919627;0;1.453064235;0.002285378;0.134407386
Estonia;2017;1.309632;EST;233;Europe;Europe;0;1;1;;0.291237043;0.291237043;4.257983;13.15;0.394836152;0;0.005883152;0;1.511772023;0.002869058;0.163596868
Estonia;2018;1.306788;EST;233;Europe;Europe;0;1;1;;0.309962946;0.309962946;4.537873858;12.44047126;0.404466302;0;0.003533774;0;1.502565376;0.002869058;0.143433171
Finland;1965;4.568598;FIN;246;Europe;Europe;0;1;1;;0;0;1.742031;;0;0;2.116471773;0;5.802707008;0;0
Finland;1966;4.581115;FIN;246;Europe;Europe;0;1;1;;0;0;1.616899;;0;0;2.348917971;0;7.039094296;0;0
Finland;1967;4.588656;FIN;246;Europe;Europe;0;1;1;;0;0;1.555623;;0;0;2.631418955;0;7.375115649;0;0
Finland;1968;4.594024;FIN;246;Europe;Europe;0;1;1;;0;0;1.873484;;0;0;2.373373962;0;8.359991855;0;0
Finland;1969;4.601033;FIN;246;Europe;Europe;0;1;1;;0;0;2.247468;;0;0;1.978878252;0;9.709562243;0;0
Finland;1970;4.612366;FIN;246;Europe;Europe;0;1;1;;0;0;2.284393809;;0;0;2.155098526;0;10.91813762;0;0
Finland;1971;4.62938;FIN;246;Europe;Europe;0;1;1;;0;0;2.027467278;;0;0;2.416800489;0;11.29999145;0;0
Finland;1972;4.651172;FIN;246;Europe;Europe;0;1;1;;0;0;2.249164039;;0;0;2.34868941;0;12.02578908;0;0
Finland;1973;4.675456;FIN;246;Europe;Europe;0;1;1;;0;0;2.496297889;;0;0;2.393944422;0;13.45333185;0;0
Finland;1974;4.698779;FIN;246;Europe;Europe;0;1;1;;0;0;2.543875991;;0.382153435;0;2.874378944;0;11.72372088;0;0
Finland;1975;4.718749;FIN;246;Europe;Europe;0;1;1;;0;0;2.304815133;;0.632416165;0;2.762612778;0;12.12288488;0;0
Finland;1976;4.734437;FIN;246;Europe;Europe;0;1;1;;0;0;3.105760963;;0.741043279;0;2.145498978;0;13.00635524;0;0
Finland;1977;4.746932;FIN;246;Europe;Europe;0;1;1;;0;0;3.131627974;;0.753654342;0;2.75644164;0.597842527;12.74615179;0;0
Finland;1978;4.758252;FIN;246;Europe;Europe;0;1;1;;0;0;4.221338492;;0.820578962;0;2.217267027;0.733369379;12.82129443;0;0
Finland;1979;4.771345;FIN;246;Europe;Europe;0;1;1;;0;0;4.068190503;;0.817665043;0;2.459769894;1.51485198;13.57547953;0;0
Finland;1980;4.788243;FIN;246;Europe;Europe;0;1;1;;0;0;4.616341836;;0.769179325;0;2.311891143;1.577970813;13.07215341;0;0
Finland;1981;4.809813;FIN;246;Europe;Europe;0;1;1;;0;0;2.836987676;;0.61204261;0;3.089683091;3.295279426;12.50374847;0;0
Finland;1982;kwi.51;FIN;246;Europe;Europe;0;1;1;;0;0;3.146723034;;0.578102608;0;2.961689118;3.769504315;11.57352338;0;0
Finland;1983;4.862178;FIN;246;Europe;Europe;0;1;1;;0;0;3.417956435;;0.560642973;0;3.072998163;3.981726503;10.74856088;0;0
Finland;1984;4.888204;FIN;246;Europe;Europe;0;1;1;;0;0;3.936610299;;0.642113308;0;2.997573143;4.239441887;10.898864;0;0
Finland;1985;4.91122;FIN;246;Europe;Europe;0;1;1;;0;0;4.989323588;49.394;0.814751123;0;2.7909543;4.28255324;11.01148089;0;0
Finland;1986;4.930341;FIN;246;Europe;Europe;0;1;1;;0;0;4.561932741;48.948;0.986433553;0;2.803525137;4.286840557;11.53094151;0;0
Finland;1987;4.946373;FIN;246;Europe;Europe;0;1;1;;0;0;5.109797459;53.016;1.304576287;0;3.121681585;4.414507328;11.48303946;0;0
Finland;1988;4.961087;FIN;246;Europe;Europe;0;1;1;;0;0;5.116079106;53.491;1.403267412;0;3.023629059;4.393785296;11.33937489;0;0
Finland;1989;4.977115;FIN;246;Europe;Europe;0;1;1;;0;0;5.004848572;53.359;1.840068788;0;2.9484326;4.289698768;11.3227404;0;0
Finland;1990;4.996222;FIN;246;Europe;Europe;0;1;1;0;1.166674209;1.166674209;5.26977644;54.27680272;2.167669819;0;2.457484288;4.317804513;11.68071236;0.000113138;0
Finland;1991;5.019125;FIN;246;Europe;Europe;0;1;1;0;1.131149025;1.131149025;5.263255947;57.97940691;2.28460877;0;2.98637367;4.384257925;11.5387738;0.000113138;0.000135765
Finland;1992;5.044925;FIN;246;Europe;Europe;0;1;1;0;1.120061547;1.120061547;4.790508264;57.63529982;2.372312984;0;3.418581891;4.327808252;11.36948974;0.000135765;0.00054306
Finland;1993;5.071789;FIN;246;Europe;Europe;0;1;1;0;1.348146807;1.348146807;5.476258718;60.98231106;2.451418745;0;3.048770732;4.477864345;10.93370635;0.000158393;0.00099561
Finland;1994;5.097097;FIN;246;Europe;Europe;0;1;1;0;1.462868263;1.462868263;6.668649088;65.53552633;2.705932932;0;2.665474494;4.365441367;11.33908579;0.00018102;0.00162918
Finland;1995;5.119005;FIN;246;Europe;Europe;0;1;1;0;1.495225596;1.495225596;5.898968186;64.41392651;2.809974205;0;2.922810949;4.317804513;10.36174693;0.00018102;0.002443771
Finland;1996;5.136979;FIN;246;Europe;Europe;0;1;1;0;1.332533828;1.332533828;7.028972007;69.09025026;2.939763065;0;2.675005474;4.449044047;10.76160275;0.000226275;0.002489026
Finland;1997;5.151746;FIN;246;Europe;Europe;0;1;1;0;1.785536498;1.785536498;6.657614407;69.14546802;2.892376039;0;2.695850207;4.775832871;10.62375797;0.00027153;0.003756166
Finland;1998;5.164242;FIN;246;Europe;Europe;0;1;1;0;2.111825135;2.111825135;5.463361039;70.43595428;3.313533009;0;3.377349547;4.996153324;11.13596473;0.000294158;0.005204326
Finland;1999;5.175926;FIN;246;Europe;Europe;0;1;1;0;1.892338326;1.892338326;5.293684914;69.40708052;3.317282889;0;2.867682116;5.254345077;11.22201987;0.000316785;0.011087478
Finland;2000;5.187954;FIN;246;Europe;Europe;0;1;1;0;1.943369307;1.943369307;5.015238368;70.47378245;3.388650043;0;3.303341603;5.138825704;11.24326672;0.00036204;0.01733267
Finland;2001;5.200479;FIN;246;Europe;Europe;0;1;1;0;1.858123156;1.858123156;6.060977357;74.81195199;3.676698194;0;2.975425614;5.205255298;11.03552874;0.000384668;0.015748744
Finland;2002;5.213373;FIN;246;Europe;Europe;0;1;1;0;2.021184109;2.021184109;6.585650139;75.371793;3.650902837;0;2.428022818;5.095904898;11.43285766;0.000429923;0.014255329
Finland;2003;5.227103;FIN;246;Europe;Europe;0;1;1;0;2.102547857;2.102547857;8.219475494;84.74040092;4.041272571;0;2.161041103;5.199538875;11.84375405;0.000475178;0.020794678
Finland;2004;5.242185;FIN;246;Europe;Europe;0;1;1;1.561816937;2.346686738;2.346686738;7.384303048;86.285214;3.893379192;0;3.397531453;5.195727927;11.04923697;0.00054306;0.02722089
Finland;2005;5.258927;FIN;246;Europe;Europe;0;1;1;6.23019871;2.144968476;2.144968476;4.743670584;70.83803269;3.562338779;0;3.069112631;5.324919077;11.42948706;0.000588315;0.038082093
Finland;2006;5.27757;FIN;246;Europe;Europe;0;1;1;12.46039742;2.433957456;2.433957456;7.407901022;82.66136594;3.807394669;0;2.585706822;5.240911484;11.03590731;0.000769335;0.034552202
Finland;2007;5.298014;FIN;246;Europe;Europe;0;1;1;55.47259613;2.246458795;2.246458795;6.995103659;81.68146384;3.521926053;0;3.197700863;5.359431978;11.15891872;0.000859845;0.042630221
Finland;2008;5.319902;FIN;246;Europe;Europe;0;1;1;112.0447049;2.351283694;2.351283694;5.334790293;77.80262833;3.601079583;0;3.864846592;5.251891779;10.98002853;0.000882473;0.058944653
